code_marca_modelo,codeFipe,ano_modelo
33_8095,033142-2,2018-1
33_8096,033150-3,2019-1
33_8096,033150-3,2018-1
33_8097,033141-4,2018-1
33_8098,033137-6,2018-1
33_8099,033145-7,2018-1
33_8100,033138-4,2018-1
33_8101,033146-5,2018-1
33_8214,033153-8,2019-3
33_8214,033153-8,2018-3
33_8241,033154-6,2019-3
33_8241,033154-6,2018-3
33_8408,033158-9,2018-1
33_8409,033159-7,2018-1
33_8410,033156-2,2018-1
33_8411,033155-4,2018-3
33_8412,033157-0,2018-1
33_8413,033160-0,2018-1
33_8459,033161-9,2020-3
33_8459,033161-9,2019-3
33_8459,033161-9,2018-3
33_8459,033161-9,2017-3
33_8478,033162-7,2020-1
33_8478,033162-7,2019-1
33_8479,033163-5,2019-1
33_8497,033165-1,2020-1
33_8497,033165-1,2019-1
33_8498,033164-3,2016-3
33_8522,033166-0,2019-1
33_8523,033167-8,2019-1
33_8631,033168-6,2019-3
33_8751,033169-4,2020-1
33_8904,033170-8,2021-1
33_8904,033170-8,2020-1
33_8961,033172-4,2020-1
33_8961,033172-4,2019-1
33_8993,033174-0,2022-1
33_8993,033174-0,2021-1
33_8993,033174-0,2020-1
33_9022,033176-7,32000-1
33_9022,033176-7,2023-1
33_9022,033176-7,2022-1
33_9022,033176-7,2021-1
33_9022,033176-7,2020-1
33_9023,033175-9,32000-1
33_9023,033175-9,2023-1
33_9023,033175-9,2022-1
33_9023,033175-9,2021-1
33_9023,033175-9,2020-1
33_9053,033177-5,2021-1
33_9053,033177-5,2020-1
33_9053,033177-5,2019-1
33_9116,033178-3,2021-1
33_9116,033178-3,2020-1
33_9136,033179-1,2022-1
33_9136,033179-1,2021-1
33_9136,033179-1,2020-1
33_9137,033181-3,2020-1
33_9138,033180-5,2022-1
33_9138,033180-5,2021-1
33_9138,033180-5,2020-1
33_9305,033182-1,2022-1
33_9305,033182-1,2021-1
33_9341,033183-0,2021-1
33_9341,033183-0,2020-1
33_9348,033189-9,2022-3
33_9348,033189-9,2021-3
33_9349,033188-0,2022-3
33_9349,033188-0,2021-3
33_9487,033191-0,2021-1
33_9559,033192-9,2022-1
33_9630,033193-7,2022-1
33_9997,033173-2,32000-3
33_9997,033173-2,2023-3
33_9997,033173-2,2022-3
33_9997,033173-2,2021-3
33_9997,033173-2,2020-3
33_9998,033197-0,32000-3
33_9998,033197-0,2023-3
33_9999,033126-0,32000-3
33_9999,033126-0,2023-3
33_9999,033126-0,2022-3
33_9999,033126-0,2021-3
33_9999,033126-0,2020-3
33_9999,033126-0,2019-3
33_9999,033126-0,2018-3
33_9999,033126-0,2017-3
33_9999,033126-0,2016-3
34_10003,057047-8,32000-1
34_10003,057047-8,2023-1
34_10003,057047-8,2022-1
34_10003,057047-8,2021-1
34_10003,057047-8,2020-1
34_10003,057047-8,2019-1
34_10024,057043-5,2020-1
34_10024,057043-5,2019-1
34_10024,057043-5,2018-1
34_10029,057045-1,2021-1
34_10029,057045-1,2020-1
34_10029,057045-1,2019-1
34_10030,057044-3,2021-1
34_10030,057044-3,2020-1
34_10030,057044-3,2019-1
34_10031,057046-0,2021-1
34_10031,057046-0,2020-1
34_10031,057046-0,2019-1
34_10032,057054-0,32000-1
34_10032,057054-0,2023-1
34_10032,057054-0,2022-1
34_10033,057055-9,32000-1
34_10033,057055-9,2023-1
34_10033,057055-9,2022-1
34_10034,057053-2,32000-1
34_10034,057053-2,2023-1
34_10034,057053-2,2022-1
34_10060,057052-4,2022-1
34_10060,057052-4,2021-1
34_10060,057052-4,2020-1
34_10061,057051-6,2022-1
34_10061,057051-6,2021-1
34_10061,057051-6,2020-1
34_10072,057050-8,32000-1
34_10072,057050-8,2023-1
34_10072,057050-8,2022-1
34_10072,057050-8,2021-1
34_10072,057050-8,2020-1
34_10072,057050-8,2019-1
34_10073,057048-6,2020-1
34_10073,057048-6,2019-1
34_10074,057049-4,32000-1
34_10074,057049-4,2023-1
34_10074,057049-4,2022-1
34_10074,057049-4,2021-1
34_10074,057049-4,2020-1
34_10074,057049-4,2019-1
34_10683,057056-7,32000-1
34_10683,057056-7,2023-1
34_1474,057020-6,2003-1
34_1474,057020-6,2002-1
34_1474,057020-6,2001-1
34_1474,057020-6,2000-1
34_1474,057020-6,1999-1
34_1474,057020-6,1998-1
34_1474,057020-6,1997-1
34_1474,057020-6,1995-1
34_1474,057020-6,1994-1
34_1474,057020-6,1993-1
34_1474,057020-6,1992-1
34_1474,057020-6,1991-1
34_1475,057027-3,2006-1
34_1475,057027-3,2005-1
34_1476,057001-0,1996-1
34_1476,057001-0,1995-1
34_1476,057001-0,1994-1
34_1476,057001-0,1993-1
34_1477,057025-7,2000-1
34_1477,057025-7,1999-1
34_1477,057025-7,1998-1
34_1477,057025-7,1997-1
34_1477,057025-7,1995-1
34_1477,057025-7,1994-1
34_1477,057025-7,1993-1
34_1477,057025-7,1992-1
34_1477,057025-7,1991-1
34_1478,057026-5,2006-1
34_1478,057026-5,2005-1
34_1478,057026-5,2003-1
34_1478,057026-5,2001-1
34_1479,057002-8,2002-1
34_1479,057002-8,2001-1
34_1479,057002-8,2000-1
34_1479,057002-8,1999-1
34_1480,057003-6,1995-1
34_1480,057003-6,1994-1
34_1480,057003-6,1993-1
34_4260,057028-1,2018-1
34_4260,057028-1,2017-1
34_4260,057028-1,2016-1
34_4260,057028-1,2015-1
34_4260,057028-1,2014-1
34_4260,057028-1,2013-1
34_4260,057028-1,2012-1
34_4260,057028-1,2011-1
34_4260,057028-1,2010-1
34_4260,057028-1,2009-1
34_4260,057028-1,2008-1
34_4260,057028-1,2007-1
34_4260,057028-1,2006-1
34_4306,057029-0,2013-1
34_4306,057029-0,2012-1
34_4306,057029-0,2011-1
34_4306,057029-0,2010-1
34_4306,057029-0,2009-1
34_4306,057029-0,2008-1
34_4306,057029-0,2007-1
34_6066,057030-3,2013-1
34_6066,057030-3,2012-1
34_6067,057031-1,2017-1
34_6067,057031-1,2016-1
34_6067,057031-1,2015-1
34_6067,057031-1,2014-1
34_6067,057031-1,2013-1
34_6067,057031-1,2012-1
34_6068,057032-0,2019-1
34_6068,057032-0,2018-1
34_6068,057032-0,2017-1
34_6068,057032-0,2016-1
34_6068,057032-0,2015-1
34_6068,057032-0,2014-1
34_6068,057032-0,2013-1
34_6299,057033-8,2019-1
34_6299,057033-8,2018-1
34_6299,057033-8,2017-1
34_6299,057033-8,2016-1
34_6299,057033-8,2015-1
34_6299,057033-8,2014-1
34_6299,057033-8,2013-1
34_6537,057036-2,2016-1
34_6537,057036-2,2015-1
34_6537,057036-2,2014-1
34_6538,057037-0,2015-1
34_6538,057037-0,2014-1
34_7158,057039-7,2017-1
34_7158,057039-7,2016-1
34_7158,057039-7,2015-1
34_7159,057038-9,2017-1
34_7159,057038-9,2016-1
34_7159,057038-9,2015-1
34_8151,057040-0,2018-1
34_8179,057042-7,2018-1
34_8180,057041-9,2018-1
34_9992,057034-6,2019-1
34_9992,057034-6,2018-1
34_9992,057034-6,2017-1
34_9992,057034-6,2016-1
34_9992,057034-6,2015-1
34_9992,057034-6,2014-1
34_9992,057034-6,2013-1
34_9993,057035-4,2013-1
35_1481,047001-5,1995-1
35_1482,047002-3,1995-1
36_10023,034032-4,32000-1
36_10023,034032-4,2023-1
36_10023,034032-4,2022-1
36_10370,034033-2,32000-1
36_10370,034033-2,2023-1
36_1483,034003-0,1994-1
36_1483,034003-0,1993-1
36_1483,034003-0,1992-1
36_1484,034004-9,1994-1
36_1484,034004-9,1993-1
36_1484,034004-9,1992-1
36_1485,034001-4,2001-1
36_1485,034001-4,2000-1
36_1485,034001-4,1999-1
36_1486,034011-1,2002-1
36_1486,034011-1,2001-1
36_1486,034011-1,2000-1
36_1486,034011-1,1999-1
36_1487,034005-7,1994-1
36_1487,034005-7,1993-1
36_1487,034005-7,1992-1
36_1488,034006-5,1994-1
36_1488,034006-5,1993-1
36_1488,034006-5,1992-1
36_1489,034012-0,2006-1
36_1489,034012-0,2005-1
36_1489,034012-0,2004-1
36_1489,034012-0,2003-1
36_1489,034012-0,2002-1
36_1490,034007-3,1994-1
36_1490,034007-3,1993-1
36_1491,034002-2,2001-1
36_1491,034002-2,2000-1
36_1491,034002-2,1999-1
36_1492,034010-3,2001-1
36_1492,034010-3,2000-1
36_1493,034014-6,2008-1
36_1493,034014-6,2007-1
36_1493,034014-6,2006-1
36_1493,034014-6,2005-1
36_1493,034014-6,2004-1
36_1494,034015-4,2012-1
36_1494,034015-4,2008-1
36_1494,034015-4,2007-1
36_1494,034015-4,2006-1
36_1494,034015-4,2005-1
36_1494,034015-4,2004-1
36_1495,034008-1,1994-1
36_1495,034008-1,1993-1
36_1495,034008-1,1992-1
36_1496,034009-0,1994-1
36_1496,034009-0,1993-1
36_1496,034009-0,1992-1
36_1497,034013-8,2006-1
36_1497,034013-8,2005-1
36_1497,034013-8,2004-1
36_1497,034013-8,2003-1
36_1497,034013-8,2002-1
36_4062,034016-2,2007-1
36_4062,034016-2,2006-1
36_4062,034016-2,2005-1
36_4063,034017-0,2006-1
36_4695,034018-9,2011-1
36_4695,034018-9,2010-1
36_4695,034018-9,2009-1
36_4695,034018-9,2008-1
36_4696,034019-7,2011-1
36_4696,034019-7,2010-1
36_4696,034019-7,2009-1
36_4696,034019-7,2008-1
36_5000,034021-9,2013-1
36_5000,034021-9,2012-1
36_5000,034021-9,2011-1
36_5000,034021-9,2010-1
36_5000,034021-9,2009-1
36_5001,034020-0,2013-1
36_5001,034020-0,2012-1
36_5001,034020-0,2011-1
36_5001,034020-0,2010-1
36_5001,034020-0,2009-1
36_5422,034022-7,2011-1
36_5471,034023-5,2016-1
36_5471,034023-5,2015-1
36_5471,034023-5,2014-1
36_5471,034023-5,2013-1
36_5471,034023-5,2012-1
36_5471,034023-5,2011-1
36_5471,034023-5,2010-1
36_6178,034024-3,2017-1
36_6178,034024-3,2016-1
36_6178,034024-3,2015-1
36_6178,034024-3,2014-1
36_6178,034024-3,2013-1
36_6178,034024-3,2012-1
36_6178,034024-3,2011-1
36_6539,034025-1,2019-1
36_6539,034025-1,2018-1
36_6539,034025-1,2017-1
36_6539,034025-1,2016-1
36_6539,034025-1,2015-1
36_6539,034025-1,2014-1
36_6926,034027-8,2019-1
36_6926,034027-8,2018-1
36_6926,034027-8,2017-1
36_6926,034027-8,2016-1
36_6926,034027-8,2015-1
36_6926,034027-8,2014-1
36_6927,034026-0,2019-1
36_6927,034026-0,2018-1
36_6927,034026-0,2017-1
36_6927,034026-0,2016-1
36_6927,034026-0,2015-1
36_6927,034026-0,2014-1
36_7074,034028-6,2019-1
36_7074,034028-6,2018-1
36_7074,034028-6,2017-1
36_7074,034028-6,2016-1
36_7074,034028-6,2015-1
36_7074,034028-6,2014-1
36_7074,034028-6,2013-1
36_7799,034029-4,2021-1
36_7799,034029-4,2019-1
36_7799,034029-4,2018-1
36_7799,034029-4,2017-1
36_7885,034030-8,2021-1
36_7885,034030-8,2019-1
36_7885,034030-8,2018-1
36_7885,034030-8,2017-1
36_8546,034031-6,2021-1
36_8546,034031-6,2019-1
37_1498,058001-5,2004-3
37_1498,058001-5,2003-3
37_1498,058001-5,2002-3
37_1499,058002-3,2004-3
37_1499,058002-3,2003-3
37_1499,058002-3,2002-3
37_1500,058003-1,2004-3
37_1500,058003-1,2003-3
37_1501,058004-0,2004-3
37_1501,058004-0,2003-3
38_1502,020018-2,1995-1
38_1502,020018-2,1994-1
38_1503,020001-8,1999-1
38_1503,020001-8,1998-1
38_1503,020001-8,1997-1
38_1503,020001-8,1996-1
38_1503,020001-8,1995-1
38_1503,020001-8,1994-1
38_1503,020001-8,1993-1
38_1504,020002-6,1995-1
38_1504,020002-6,1994-1
38_1504,020002-6,1993-1
38_1505,020022-0,2000-1
38_1506,020014-0,2000-1
38_1507,020013-1,2000-1
38_1508,020015-8,2000-1
38_1509,020016-6,2000-1
38_1509,020016-6,1999-1
38_1509,020016-6,1998-1
38_1510,020017-4,2000-1
38_1510,020017-4,1999-1
38_1511,020003-4,1995-1
38_1511,020003-4,1994-1
38_1511,020003-4,1993-1
38_1511,020003-4,1992-1
38_1512,020007-7,1995-3
38_1512,020007-7,1994-3
38_1512,020007-7,1993-3
38_1513,020008-5,1995-3
38_1513,020008-5,1994-3
38_1513,020008-5,1993-3
38_1514,020010-7,2000-3
38_1514,020010-7,1999-3
38_1514,020010-7,1998-3
38_1515,020025-5,2000-3
38_1515,020025-5,1999-3
38_1515,020025-5,1998-3
38_1516,020011-5,2000-3
38_1516,020011-5,1999-3
38_1516,020011-5,1998-3
38_1517,020019-0,1997-1
38_1517,020019-0,1996-1
38_1518,020004-2,2000-1
38_1518,020004-2,1999-1
38_1518,020004-2,1998-1
38_1518,020004-2,1997-1
38_1518,020004-2,1996-1
38_1518,020004-2,1995-1
38_1518,020004-2,1994-1
38_1518,020004-2,1993-1
38_1518,020004-2,1992-1
38_1519,020005-0,1998-1
38_1519,020005-0,1997-1
38_1519,020005-0,1996-1
38_1519,020005-0,1995-1
38_1519,020005-0,1994-1
38_1519,020005-0,1993-1
38_1519,020005-0,1992-1
38_1520,020020-4,1995-1
38_1520,020020-4,1994-1
38_1521,020006-9,1995-1
38_1521,020006-9,1994-1
38_1521,020006-9,1993-1
38_1521,020006-9,1992-1
38_1522,020021-2,1993-1
38_1522,020021-2,1992-1
38_1523,020023-9,2000-1
38_1523,020023-9,1999-1
38_1523,020023-9,1998-1
38_1523,020023-9,1995-1
38_1523,020023-9,1994-1
38_1523,020023-9,1993-1
38_1524,020024-7,2000-1
38_1524,020024-7,1999-1
38_1525,020009-3,1998-1
38_1525,020009-3,1997-1
38_1525,020009-3,1996-1
38_1525,020009-3,1995-1
38_1525,020009-3,1994-1
38_1525,020009-3,1993-1
38_1525,020009-3,1992-1
38_1525,020009-3,1991-1
38_1526,020012-3,1994-1
38_1526,020012-3,1993-1
39_10001,021406-0,2020-1
39_10001,021406-0,2019-1
39_10002,021482-5,32000-1
39_10002,021482-5,2023-1
39_10002,021482-5,2022-1
39_10009,021443-4,32000-1
39_10009,021443-4,2023-1
39_10009,021443-4,2022-1
39_10009,021443-4,2021-1
39_10009,021443-4,2020-1
39_10010,021460-4,32000-1
39_10010,021460-4,2023-1
39_10010,021460-4,2022-1
39_10010,021460-4,2021-1
39_10011,021449-3,2021-1
39_10011,021449-3,2020-1
39_10062,021231-8,2011-1
39_10062,021231-8,2010-1
39_10134,021468-0,32000-1
39_10134,021468-0,2023-1
39_10134,021468-0,2022-1
39_10163,021484-1,32000-1
39_10163,021484-1,2023-1
39_10164,021485-0,32000-1
39_10164,021485-0,2023-1
39_10165,021483-3,32000-1
39_10165,021483-3,2023-1
39_10573,021474-4,32000-3
39_10573,021474-4,2024-3
39_10573,021474-4,2023-3
39_10574,021477-9,32000-3
39_10574,021477-9,2024-3
39_10574,021477-9,2023-3
39_10575,021476-0,32000-3
39_10575,021476-0,2024-3
39_10575,021476-0,2023-3
39_10576,021475-2,32000-3
39_10576,021475-2,2024-3
39_10576,021475-2,2023-3
39_10577,021478-7,32000-3
39_10577,021478-7,2024-3
39_10577,021478-7,2023-3
39_10578,021479-5,32000-3
39_10578,021479-5,2024-3
39_10578,021479-5,2023-3
39_10579,021488-4,32000-3
39_10579,021488-4,2024-3
39_10579,021488-4,2023-3
39_10581,021492-2,32000-3
39_10581,021492-2,2024-3
39_10581,021492-2,2023-3
39_10583,021494-9,32000-3
39_10583,021494-9,2024-3
39_10583,021494-9,2023-3
39_10584,021496-5,32000-3
39_10584,021496-5,2024-3
39_10584,021496-5,2023-3
39_10585,021493-0,32000-3
39_10585,021493-0,2024-3
39_10585,021493-0,2023-3
39_10586,021498-1,32000-3
39_10586,021498-1,2024-3
39_10586,021498-1,2023-3
39_10587,021497-3,32000-3
39_10587,021497-3,2024-3
39_10587,021497-3,2023-3
39_10588,021500-7,32000-3
39_10588,021500-7,2024-3
39_10588,021500-7,2023-3
39_10589,021499-0,32000-3
39_10589,021499-0,2024-3
39_10589,021499-0,2023-3
39_10590,021502-3,32000-3
39_10590,021502-3,2024-3
39_10590,021502-3,2023-3
39_10591,021501-5,32000-3
39_10591,021501-5,2024-3
39_10591,021501-5,2023-3
39_10592,021503-1,32000-3
39_10592,021503-1,2024-3
39_10592,021503-1,2023-3
39_10593,021504-0,32000-3
39_10593,021504-0,2024-3
39_10593,021504-0,2023-3
39_10594,021505-8,32000-3
39_10594,021505-8,2024-3
39_10594,021505-8,2023-3
39_10597,021506-6,32000-3
39_10597,021506-6,2024-3
39_10597,021506-6,2023-3
39_10684,021495-7,32000-3
39_10684,021495-7,2024-3
39_10684,021495-7,2023-3
39_10685,021508-2,32000-3
39_10685,021508-2,2024-3
39_10685,021508-2,2023-3
39_10686,021507-4,32000-3
39_10686,021507-4,2024-3
39_10686,021507-4,2023-3
39_10687,021490-6,32000-3
39_10687,021490-6,2024-3
39_10687,021490-6,2023-3
39_1527,021060-9,1996-3
39_1527,021060-9,1995-3
39_1527,021060-9,1994-3
39_1527,021060-9,1993-3
39_1528,021061-7,1996-3
39_1528,021061-7,1995-3
39_1528,021061-7,1994-3
39_1528,021061-7,1993-3
39_1529,021062-5,1993-1
39_1529,021062-5,1992-1
39_1529,021062-5,1991-1
39_1529,021062-5,1990-1
39_1529,021062-5,1989-1
39_1529,021062-5,1988-1
39_1529,021062-5,1987-1
39_1529,021062-5,1986-1
39_1529,021062-5,1985-1
39_1530,021063-3,1993-1
39_1530,021063-3,1992-1
39_1530,021063-3,1991-1
39_1530,021063-3,1990-1
39_1530,021063-3,1988-1
39_1531,021067-6,1993-1
39_1531,021067-6,1992-1
39_1531,021067-6,1991-1
39_1532,021068-4,1992-3
39_1532,021068-4,1991-3
39_1533,021069-2,1993-1
39_1533,021069-2,1992-1
39_1533,021069-2,1991-1
39_1534,021045-5,1993-1
39_1534,021045-5,1992-1
39_1534,021045-5,1991-1
39_1535,021070-6,1993-1
39_1535,021070-6,1992-1
39_1535,021070-6,1991-1
39_1536,021071-4,1995-1
39_1536,021071-4,1992-1
39_1537,021072-2,1993-1
39_1537,021072-2,1992-1
39_1537,021072-2,1991-1
39_1538,021047-1,1994-1
39_1538,021047-1,1993-1
39_1538,021047-1,1992-1
39_1538,021047-1,1991-1
39_1538,021047-1,1986-1
39_1539,021074-9,1993-1
39_1539,021074-9,1992-1
39_1539,021074-9,1991-1
39_1539,021074-9,1990-1
39_1539,021074-9,1989-1
39_1539,021074-9,1988-1
39_1539,021074-9,1987-1
39_1539,021074-9,1986-1
39_1539,021074-9,1985-1
39_1540,021075-7,1992-1
39_1540,021075-7,1991-1
39_1540,021075-7,1990-1
39_1540,021075-7,1989-1
39_1540,021075-7,1988-1
39_1540,021075-7,1987-1
39_1541,021001-3,2002-1
39_1541,021001-3,2001-1
39_1541,021001-3,2000-1
39_1541,021001-3,1999-1
39_1541,021001-3,1998-1
39_1541,021001-3,1997-1
39_1541,021001-3,1996-1
39_1541,021001-3,1995-1
39_1541,021001-3,1994-1
39_1541,021001-3,1993-1
39_1542,021151-6,2007-1
39_1542,021151-6,2006-1
39_1542,021151-6,2005-1
39_1542,021151-6,2004-1
39_1542,021151-6,2003-1
39_1543,021076-5,1995-1
39_1543,021076-5,1994-1
39_1543,021076-5,1993-1
39_1544,021123-0,2002-1
39_1544,021123-0,2001-1
39_1545,021143-5,2003-1
39_1545,021143-5,2002-1
39_1546,021142-7,2003-1
39_1546,021142-7,2002-1
39_1547,021002-1,1996-1
39_1547,021002-1,1995-1
39_1547,021002-1,1994-1
39_1547,021002-1,1993-1
39_1548,021132-0,2003-1
39_1548,021132-0,2002-1
39_1549,021003-0,2005-1
39_1549,021003-0,2004-1
39_1549,021003-0,2000-1
39_1549,021003-0,1999-1
39_1549,021003-0,1998-1
39_1549,021003-0,1997-1
39_1549,021003-0,1996-1
39_1550,021077-3,1999-1
39_1550,021077-3,1998-1
39_1550,021077-3,1997-1
39_1550,021077-3,1996-1
39_1551,021022-6,2005-1
39_1551,021022-6,2000-1
39_1551,021022-6,1999-1
39_1551,021022-6,1998-1
39_1551,021022-6,1997-1
39_1552,021119-2,2003-1
39_1552,021119-2,2002-1
39_1552,021119-2,2001-1
39_1553,021050-1,2000-1
39_1553,021050-1,1999-1
39_1553,021050-1,1998-1
39_1554,021040-4,2002-1
39_1554,021040-4,2001-1
39_1554,021040-4,2000-1
39_1554,021040-4,1999-1
39_1554,021040-4,1998-1
39_1554,021040-4,1997-1
39_1555,021120-6,2003-1
39_1555,021120-6,2002-1
39_1555,021120-6,2001-1
39_1556,021005-6,2001-1
39_1556,021005-6,2000-1
39_1556,021005-6,1999-1
39_1556,021005-6,1998-1
39_1556,021005-6,1997-1
39_1556,021005-6,1996-1
39_1556,021005-6,1995-1
39_1556,021005-6,1994-1
39_1556,021005-6,1993-1
39_1557,021004-8,2000-1
39_1557,021004-8,1999-1
39_1557,021004-8,1998-1
39_1557,021004-8,1997-1
39_1557,021004-8,1996-1
39_1557,021004-8,1995-1
39_1557,021004-8,1994-1
39_1557,021004-8,1993-1
39_1558,021041-2,2001-1
39_1558,021041-2,2000-1
39_1558,021041-2,1999-1
39_1558,021041-2,1998-1
39_1558,021041-2,1997-1
39_1559,021121-4,2005-1
39_1559,021121-4,2004-1
39_1559,021121-4,2003-1
39_1559,021121-4,2002-1
39_1559,021121-4,2001-1
39_1560,021122-2,2005-1
39_1560,021122-2,2004-1
39_1560,021122-2,2003-1
39_1560,021122-2,2002-1
39_1560,021122-2,2001-1
39_1561,021131-1,2005-1
39_1561,021131-1,2004-1
39_1561,021131-1,2003-1
39_1561,021131-1,2002-1
39_1562,021006-4,1997-1
39_1562,021006-4,1996-1
39_1562,021006-4,1995-1
39_1563,021023-4,2000-1
39_1563,021023-4,1999-1
39_1563,021023-4,1998-1
39_1564,021046-3,2011-1
39_1564,021046-3,2010-1
39_1564,021046-3,2009-1
39_1564,021046-3,2008-1
39_1564,021046-3,2007-1
39_1564,021046-3,2006-1
39_1564,021046-3,2005-1
39_1564,021046-3,2004-1
39_1564,021046-3,2003-1
39_1564,021046-3,2002-1
39_1564,021046-3,2001-1
39_1564,021046-3,2000-1
39_1564,021046-3,1999-1
39_1564,021046-3,1998-1
39_1564,021046-3,1997-1
39_1565,021078-1,2011-1
39_1565,021078-1,2010-1
39_1565,021078-1,2009-1
39_1565,021078-1,2008-1
39_1565,021078-1,2007-1
39_1565,021078-1,2006-1
39_1565,021078-1,2005-1
39_1565,021078-1,2004-1
39_1565,021078-1,2003-1
39_1565,021078-1,2002-1
39_1565,021078-1,2001-1
39_1565,021078-1,1999-1
39_1565,021078-1,1998-1
39_1566,021051-0,2005-1
39_1566,021051-0,2004-1
39_1566,021051-0,2003-1
39_1566,021051-0,2002-1
39_1566,021051-0,2001-1
39_1566,021051-0,2000-1
39_1566,021051-0,1999-1
39_1567,021048-0,2005-1
39_1567,021048-0,2004-1
39_1567,021048-0,2003-1
39_1567,021048-0,2002-1
39_1567,021048-0,2001-1
39_1567,021048-0,2000-1
39_1567,021048-0,1999-1
39_1568,021049-8,2001-1
39_1568,021049-8,2000-1
39_1568,021049-8,1999-1
39_1569,021098-6,2002-1
39_1569,021098-6,2001-1
39_1569,021098-6,2000-1
39_1569,021098-6,1999-1
39_1570,021161-3,2002-1
39_1570,021161-3,2001-1
39_1571,021141-9,2005-1
39_1571,021141-9,2004-1
39_1571,021141-9,2003-1
39_1571,021141-9,2002-1
39_1571,021141-9,2001-1
39_1572,021113-3,2002-1
39_1572,021113-3,2001-1
39_1573,021112-5,2005-1
39_1573,021112-5,2004-1
39_1573,021112-5,2003-1
39_1573,021112-5,2002-1
39_1573,021112-5,2001-1
39_1574,021129-0,2005-1
39_1574,021129-0,2004-1
39_1574,021129-0,2003-1
39_1574,021129-0,2002-1
39_1574,021129-0,2001-1
39_1575,021114-1,2002-1
39_1575,021114-1,2001-1
39_1576,021115-0,2002-1
39_1576,021115-0,2001-1
39_1576,021115-0,2000-1
39_1577,021082-0,1995-1
39_1577,021082-0,1994-1
39_1577,021082-0,1993-1
39_1578,021099-4,2001-1
39_1578,021099-4,2000-1
39_1578,021099-4,1999-1
39_1578,021099-4,1998-1
39_1579,021024-2,2002-1
39_1579,021024-2,2001-1
39_1579,021024-2,2000-1
39_1579,021024-2,1999-1
39_1579,021024-2,1998-1
39_1580,021053-6,2005-1
39_1580,021053-6,2004-1
39_1580,021053-6,2003-1
39_1580,021053-6,2002-1
39_1580,021053-6,2001-1
39_1580,021053-6,2000-1
39_1580,021053-6,1999-1
39_1580,021053-6,1998-1
39_1581,021116-8,2001-1
39_1581,021116-8,2000-1
39_1581,021116-8,1999-1
39_1582,021025-0,2005-1
39_1582,021025-0,2004-1
39_1582,021025-0,2003-1
39_1582,021025-0,2002-1
39_1582,021025-0,2001-1
39_1582,021025-0,2000-1
39_1582,021025-0,1999-1
39_1582,021025-0,1998-1
39_1582,021025-0,1997-1
39_1583,021052-8,2001-1
39_1583,021052-8,2000-1
39_1583,021052-8,1999-1
39_1583,021052-8,1998-1
39_1584,021026-9,2000-1
39_1584,021026-9,1999-1
39_1584,021026-9,1998-1
39_1585,021054-4,2000-1
39_1585,021054-4,1999-1
39_1585,021054-4,1998-1
39_1586,021126-5,2001-1
39_1586,021126-5,2000-1
39_1586,021126-5,1999-1
39_1587,021118-4,2001-1
39_1587,021118-4,2000-1
39_1587,021118-4,1999-1
39_1587,021118-4,1998-1
39_1588,021027-7,2001-1
39_1588,021027-7,2000-1
39_1588,021027-7,1999-1
39_1588,021027-7,1998-1
39_1589,021127-3,2001-1
39_1590,021028-5,2000-1
39_1590,021028-5,1999-1
39_1590,021028-5,1998-1
39_1591,021163-0,2007-1
39_1591,021163-0,2006-1
39_1591,021163-0,2005-1
39_1591,021163-0,2004-1
39_1592,021145-1,2008-1
39_1592,021145-1,2007-1
39_1592,021145-1,2006-1
39_1592,021145-1,2005-1
39_1592,021145-1,2004-1
39_1592,021145-1,2003-1
39_1593,021156-7,2006-1
39_1593,021156-7,2005-1
39_1593,021156-7,2004-1
39_1593,021156-7,2003-1
39_1593,021156-7,2002-1
39_1593,021156-7,2001-1
39_1594,021153-2,2006-1
39_1594,021153-2,2005-1
39_1594,021153-2,2004-1
39_1594,021153-2,2003-1
39_1594,021153-2,2002-1
39_1594,021153-2,2001-1
39_1595,021175-3,2010-1
39_1595,021175-3,2009-1
39_1595,021175-3,2008-1
39_1595,021175-3,2007-1
39_1595,021175-3,2006-1
39_1595,021175-3,2005-1
39_1596,021007-2,1993-1
39_1596,021007-2,1992-1
39_1596,021007-2,1991-1
39_1596,021007-2,1990-1
39_1596,021007-2,1989-1
39_1596,021007-2,1988-1
39_1596,021007-2,1987-1
39_1596,021007-2,1986-1
39_1597,021107-9,1994-1
39_1597,021107-9,1993-1
39_1598,021079-0,1995-1
39_1598,021079-0,1994-1
39_1598,021079-0,1993-1
39_1599,021064-1,1995-1
39_1599,021064-1,1994-1
39_1599,021064-1,1993-1
39_1600,021008-0,1998-1
39_1600,021008-0,1997-1
39_1600,021008-0,1996-1
39_1601,021029-3,2002-1
39_1601,021029-3,2001-1
39_1601,021029-3,2000-1
39_1601,021029-3,1999-1
39_1601,021029-3,1998-1
39_1602,021065-0,1995-1
39_1602,021065-0,1994-1
39_1602,021065-0,1993-1
39_1603,021066-8,1995-1
39_1603,021066-8,1994-1
39_1603,021066-8,1993-1
39_1604,021009-9,2000-1
39_1604,021009-9,1999-1
39_1604,021009-9,1998-1
39_1604,021009-9,1997-1
39_1604,021009-9,1996-1
39_1604,021009-9,1995-1
39_1604,021009-9,1994-1
39_1604,021009-9,1993-1
39_1605,021030-7,2005-1
39_1605,021030-7,2004-1
39_1605,021030-7,2003-1
39_1605,021030-7,2002-1
