code_modelo,name,code_marcas
7611,M2 Coupe 3.0 Bi-Turbo 24V 370cv,7
9339,M2 CS Coupe 3.0 Bi-Turbo 450cv,7
9104,M235i XDRIVE Gran Coupé 2.0 Aut.,7
7857,M240i Coupe 3.0 24V 340cv 2p,7
232,M3 3.2 24V,7
233,M3 Cabrio 3.0 24V,7
4919,M3 Cabrio 4.0 32V,7
9482,M3 Competition M 3.0 Bi-TB 510cv,7
9483,M3 Competition M Track 3.0 Bi-TB,7
234,M3 Coupê 3.0 24V 255cv,7
235,M3 Coupê 3.0 V6 24V 282cv,7
4527,M3 Coupê 4.0 32V,7
8661,M3 CS Sedan 3.0 Bi-Turbo 460cv 4p,7
7130,M3 Sedan 3.0 Bi-Turbo 24V 4p,7
4823,M3 Sedan 4.0 32V,7
9105,M340i XDRIVE 3.0 Turbo Aut.,7
9094,M340i XDRIVE First Ed. 3.0 Turbo Aut.,7
7148,M4 Cabriolet 3.0 Bi-Turbo 24V 431cv 2p,7
7116,M4 Coupe 3.0 Bi-Turbo 24V 431cv 2p,7
8314,M4 CS Coupe 3.0 Bi-Turbo 460cv 2p,7
9524,M440i Coupe 3.0 TB Aut.,7
236,M5 3.8/Touring 3.8 24V,7
6260,M5 4.4 560cv Bi-Turbo Aut.,7
237,M5 5.0 32V/ 40V,7
9484,M5 Competition M XDRIVE 4.4 Bi-TB V8,7
8388,M5 M XDRIVE 4.4 Bi-TB V8,7
8389,M5 Perform. Pack M XDRIVE 4.4 Bi-TB V8,7
238,M6 5.0 V10 40V 507cv,7
6460,M6 Coupe 4.4 Bi-Turbo V8 32V,7
6635,M6 Gran Coupe 4.4 Bi-Turbo V8 32V 560cv,7
8735,M760Li xDrive 6.6 V12 585cv Aut.,7
9188,M8 Gran Coupé Comp.First ED. 4.4 V8 32V,7
9525,M8 Gran Coupé Competition 4.4 V8 32V,7
8736,M850i XDrive Coupé 4.4 V8 530cv Aut.,7
5269,X1 SDRIVE 18i 2.0 16V 4x2 Aut.,7
10414,X1 SDRIVE 18i GP 1.5 TB Aut.,7
6230,X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,7
9226,X1 SDRIVE 20i M S. 2.0 25 Anos TB Flex,7
10415,X1 SDRIVE 20i M Sport 2.0 TB Aut.,7
9682,X1 SDRIVE 20i M Sport 2.0 TB Flex Aut.,7
10115,X1 SDRIVE 20i Outdoor 2.0.Flex Aut.,7
8570,X1 SDRIVE 20i X-Line 2.0 TB Active Flex,7
10416,X1 SDRIVE 20i X-Line 2.0 TB Aut.,7
7449,X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,7
6151,X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.,7
5158,X1 XDRIVE 28i 3.0 24V 4x4 Aut.,7
7086,X1 XDRIVE 28i Sport 2.0 ActiveFlex Aut.,7
8820,X2 M35i 2.0 Turbo 306cv Aut.,7
8277,X2 SDRIVE  20i M Sp/M Sp 2.0 TB Flex Aut,7
8510,X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.,7
8338,X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut,7
239,X3 Family 2.5 24V 192cv/ 218cv,7
240,X3 Family 3.0 24V 231cv,7
8842,X3 M Competition 3.0 Bi-TB 510cv Aut.,7
9881,X3 M40i 3.0 M Sport Edit. V6 Turbo Aut.,7
9797,X3 M40i 3.0 Turbo V6  Aut.,7
4241,X3 Sport 2.5 24V 192cv/ 218cv,7
241,X3 Sport 3.0 24V 231cv,7
6417,X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,7
6294,X3 XDRIVE 28i 2.0 Turbo 245cv Aut.,7
5608,X3 XDRIVE 28i 3.0 258cv,7
10075,X3 XDRIVE 30e M SP Launch Ed. TB (Híb.),7
10076,X3 XDRIVE 30e M Sport Turbo Aut. (Híb.),7
10077,X3 XDRIVE 30e Turbo Aut. (Híbrido),7
10078,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),7
8233,X3 XDRIVE 30i X-Line 2.0 Turbo 252cv Aut,7
5497,X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,7
8985,X4 M Competition 3.0 Bi-TB 510cv Aut.,7
9882,X4 M40i 3.0 M Sport Edit V6 Turbo Aut.,7
9927,X4 M40i 3.0 Turbo 388cv Aut.,7
7065,X4 XDRIVE 28i X-Line 2.0 Turbo 245cv Aut,7
8512,X4 XDRIVE 30i M-Sport 2.0 Tb. 252cv Aut,7
7066,X4 XDRIVE 35i M-Sport 3.0 TB 306cv Aut.,7
242,X5 3.0 4x4,7
243,X5 4.4 4x4,7
244,X5 4.8 4x4 V8 32V 360cv,7
4585,X5 Endurance 4.8is 4x4 V8 32V 355cv Aut.,7
5188,X5 M 4.4 4x4 V8 32V Bi-Turbo Aut.,7
9535,X5 M Competition 4.4 V8 Bi-TB Aut.,7
4242,X5 Security 4.4 4x4 V8 32V,7
5020,X5 Security 4.8is 4x4 V8 32V 355cv Aut.,7
245,X5 Sport 4.4 4x4 V8 32V,7
4331,X5 Sport 4.8 4x4 V8 32V 355cv,7
7283,X5 XDRIVE 30d 3.0 Diesel,7
7087,X5 XDRIVE 30d Full 3.0 258cv Diesel,7
8662,X5 XDRIVE 30d M Sport 3.0 265cv Dies Aut,7
5356,X5 XDRIVE 35i 3.0 306cv Bi-Turbo,7
6911,X5 XDRIVE 35i Full 3.0 306cv Bi-Turbo,7
10079,X5 XDRIVE 45e 3.0 M.Sport  Aut. (Híb.),7
10765,X5 XDRIVE 50e 3.0 M Sport Aut. (Hibrido),7
10766,X5 XDRIVE 50e 3.0 X-Line Aut. (Hibrido),7
5357,X5 XDRIVE 50i 4.4  Bi-Turbo,7
6710,X5 XDRIVE 50i M Sport 4.4 Bi-Turbo,7
5590,X5 XDRIVE 50i Security 4.4 Bi-Turbo,7
7117,X5 XDRIVE M50d 3.0 Diesel,7
9206,X5 XDRIVE M50i 4.4 Bi-Turbo Aut.,7
5189,X6 M 4.4 4x4 V8 32V Bi-Turbo Aut.,7
9565,X6 M Competition 4.4 V8 BI-TB 625CV Aut.,7
4745,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,7
9883,X6 XDRIVE 40i Bl.Vermillion 3.0 Bi-Turbo,7
10767,X6 XDRIVE 40i M Sport 3.0 Bi-TB (Hib.),7
9037,X6 XDRIVE 40i M Sport 3.0 Bi-Turbo,7
4746,X6 XDRIVE 50i 4.4 407cv Bi-Turbo,7
7088,X6 XDRIVE 50i M Sport 4.4 Bi-Turbo,7
9038,X7 M50i 4.4 V8 Bi-TB Aut.,7
9362,X7 M50i Dark Shadow 4.4 V8 Bi-TB Aut.,7
8776,X7 XDRIVE 50i M Sport 4.4 V8 Bi-TB Aut.,7
246,Z3 2.8 Aut.,7
247,Z3 2.8 Mec.,7
248,Z3 3.0 24V Roadster 2p,7
249,Z3 Roadster 1.9 Mec.,7
4887,Z3 Roadster 2.8,7
250,Z3 Roadster M 3.2,7
4243,Z4 Coupé M 3.2 V6 24V 343cv,7
8777,Z4 M40i 3.0 340cv Aut.,7
4185,Z4 Roadster 2.0 150cv 2p,7
251,Z4 Roadster 3.0 V6 24V Aut.,7
4244,Z4 Roadster M 3.2 V6 24V 343cv,7
6261,Z4 Roadster sDRIVE 20i 2.0 16V 2p Aut.,7
4996,Z4 Roadster sDRIVE 23i 2.5 24V 204cv 2p,7
8689,Z4 Roadster sDRIVE 30i MSport 2.0 TB Aut,7
4997,Z4 Roadster sDRIVE 35i 3.0 24V 306cv 2p,7
252,Z4 Roadster Sport 3.0 24V 231cv Aut.,7
253,Z8 5.0 V8,7
255,Buggy W. Turing/Luxo/M-11 Absolut 1.6 8V,8
254,Buggy/M-8/M-8 Long 1.6,8
4053,Buggy IV e V,123
5190,Buggy VII/VII BIG/VII Flex,123
9902,D1 EV (Elétrico),238
10753,Dolphin EV (Eltétrico),238
9831,eT3  (Elétrico),238
9860,Han EV  (Elétrico),238
10181,Song Plus (Hibrido),238
9775,TAN EV 4x4 (Elétrico),238
10184,Yuan Plus (Elétrico),238
9561,Stark Mountaim 2.3 AWD TDI Diesel 3p ,236
9562,Stark Superação 2.3 AWD 2.3 TDI Die. 3p,236
258,Deville/Eldorado 4.9,10
259,Seville 4.6,10
9039,ARRIZO 5 RT 1.5 Turbo Flex Aut.,161
9040,ARRIZO 5 RTS 1.5 Turbo Flex Aut.,161
8513,ARRIZO 5 RX 1.5 16V Turbo Flex Aut.,161
9262,ARRIZO 5 RXS 1.5 Turbo Flex Aut.,161
8514,ARRIZO 5 RXT 1.5 16V Turbo Flex Aut.,161
9299,ARRIZO 5e (Elétrico),161
9628,ARRIZO 6  PRO 1.5 Turbo Flex Aut.,161
9106,ARRIZO 6 GSX 1.5 Turbo Flex Aut.,161
10133,ARRIZO 6 PRO 1.5 Turbo (Híbrido),161
6379,Celer Hatch 1.5 16V Flex 5p,161
7222,Celer Hatch ACT 1.5 16V Flex 5p,161
6380,Celer Sedan 1.5 16V Flex 5p,161
7223,Celer Sedan ACT 1.5 16V Flex 5p,161
5208,CIELO 1.6 16V 119cv  5p,161
5209,CIELO Sedan 1.6 16V 119cv  4p,161
5210,Face 1.3 16V/1.3 16V Flex.Mec.,161
9862,iCar EQ1 TECH (Elétrico),161
7224,QQ 1.0  ACT FL 12V/1.0 12V Flex  5p,161
7089,QQ 1.0 ACT 12V 69cv 5p,161
7225,QQ 1.0 Look FL 12V/1.0 12V Flex 5p,161
7902,QQ 1.0 SMILE 12V Flex 5p,161
5534,QQ 1.1/1.0 12V 69cv 5p,161
5740,S-18 1.3 16V Flex Mec. 5p,161
8339,Tiggo 2 ACT 1.5 16V Flex Aut.5p,161
8278,Tiggo 2 ACT 1.5 16V Flex Mec. 5p,161
9227,Tiggo 2 EX 1.5 16V Flex Aut. 5p,161
8340,Tiggo 2 Look 1.5 16V Flex Aut.5p,161
8279,Tiggo 2 Look 1.5 16V Flex Mec. 5p,161
9492,Tiggo 2 SMILE 1.5 16V Flex Aut.,161
6661,Tiggo 2.0 16V Aut. 5p,161
5021,Tiggo 2.0 16V Mec. 5p,161
9532,Tiggo 3X Plus 1.0 Turbo Flex Aut.,161
9533,Tiggo 3X Pro 1.0 Turbo Flex Aut.,161
10067,Tiggo 5X PRO 1.5 Turbo (Híbrido),161
9749,Tiggo 5X PRO 1.5 Turbo Flex Aut.,161
10742,Tiggo 5X PRO Max Drive1.5 TB (Híbrido),161
10743,Tiggo 5X SPORT 1.5 Turbo Flex Aut.,161
8571,Tiggo 5X T 1.5 16V Turbo Flex Aut.,161
8572,Tiggo 5X TXS 1.5 16V Turbo Flex Aut.,161
10068,Tiggo 7 PRO 1.5 Turbo (Híbrido)  ,161
9681,Tiggo 7 Pro 1.6 Turbo 16V Aut.  ,161
10764,Tiggo 7 Pro Max Drive 1.5 TB (Hibrido),161
10114,Tiggo 7 Pro Max Drive 1.6 Turbo 16V Aut.,161
8586,Tiggo 7 T 1.5 16V Turbo Flex Aut.,161
8587,Tiggo 7 TXS 1.5 16V Turbo Flex Aut.,161
9924,Tiggo 8 FOUNDER S EDITION 1.6 TGDi Aut.,161
10182,Tiggo 8 Max Drive 1.6 Turbo Aut.,161
9925,Tiggo 8 PRO 1.5 Turbo (Híbrido) ,161
9162,Tiggo 8 TXS 1.6 16V TGDi Aut.,161
260,Javali 3.0 4x4 Diesel,11
4392,Cargo 1.0 8V 53cv (Pick-Up),136
4393,Cargo CD 1.0 8V 53cv (Pick-Up),136
4394,Cargo CE 1.0 8V 53cv (Pick-Up),136
4395,Family 1.0 8V 53cv (Perua),136
4396,Utility 1.0 8V 53cv  (Furgão),136
5872,MINI STAR CD 1.0 8V 53cv (Pick-Up),182
5873,MINI STAR CE 1.0 8V 53cv (Pick-Up),182
5874,MINI STAR CS 1.0 8V 53cv (Pick-Up),182
5875,MINI STAR CSB 1.0 8V 53cv (Pick-Up Báu),182
5876,MINI STAR Family 1.0 8V 53cv (MiniVan),182
5877,MINI STAR Utility 1.0 8V 53cv (Furgão),182
4528,300 C 3.5 V6 249cv,12
5878,300 C 3.6 V6 Aut.,12
3881,300 C 5.7 V8 16V 340cv Aut.,12
4186,300 C SRT8 6.1 V8 16V 431cv Aut,12
4158,300 C Touring 5.7 V8 16V 340cv Aut.,12
261,300 M 3.5,12
262,Caravan LE  3.3,12
3811,Caravan LX 3.3 V6 182cv,12
263,Caravan LX 3.8,12
264,Caravan SE 2.4/3.3,12
265,Cirrus LXi 2.5 V6 24V,12
267,Grand Caravan LE 3.3 Aut,12
268,Grand Caravan Limited 3.3 V6 12V 182cv,12
269,Grand Caravan LX 3.8,12
266,Grand Caravan SE 3.3 V6,12
270,LE Baron 3.0 V6,12
271,LE Baron 3.0 V6 Conv.,12
272,Neon LE 1.8,12
273,Neon LE/Highline 2.0,12
274,Neon Sport 1.8/2.0,12
4255,PT Cruiser Cabrio 2.4 16V 143cv 2p,12
3882,PT Cruiser Classic 2.4 16V 143cv 4p,12
275,PT Cruiser Limited 2.0 16V 4p,12
276,PT Cruiser Limited 2.4 16V 143cv 4p,12
5237,PT Cruiser Touring DEC. EDITION 2.4 16V,12
277,Sebring LX 2.7 V6 24V 204cv,12
278,Stratus LE 2.0,12
279,Stratus LX 2.0 Mec,12
280,Stratus LX 2.5 Aut,12
281,Stratus LX 2.5 Conversível Aut,12
4623,TOWN & COUNTRY Limited 3.8 /3.6 V6 Aut.,12
5720,TOWN & COUNTRY Touring 3.6 V6 Aut.,12
282,Vision 3.5 24V,12
8737,AIRCROSS 100 Anos 1.6 Flex 16V Aut.,13
8045,AIRCROSS BUSINESS 1.6 Flex 16V 5p Mec.,13
6418,AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Aut,13
6419,AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Mec,13
5609,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,13
5337,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,13
7420,AIRCROSS Feel 1.6 Flex 16V 5p Aut.,13
7421,AIRCROSS Feel 1.6 Flex 16V 5p Mec.,13
5338,AIRCROSS GL 1.6 Flex 16V 5p Mec.,13
5610,AIRCROSS GLX 1.6 Flex 16V 5p Aut.,13
5339,AIRCROSS GLX 1.6 Flex 16V 5p Mec.,13
6420,AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Aut,13
6421,AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Mec,13
7422,AIRCROSS Live 1.5 Flex 8V 5p Mec.,13
7423,AIRCROSS Live 1.6 Flex 16V 5p Aut.,13
7962,AIRCROSS Live 1.6 Flex 16V 5p Mec.,13
9585,AIRCROSS Live Bus. 1.6 Flex 5p Aut.,13
7903,AIRCROSS SALOMON 1.5 Flex 8V 5p Mec.,13
7897,AIRCROSS SALOMON 1.6 Flex 16V 5p Aut.,13
7090,AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Aut.,13
7091,AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Mec.,13
7092,AIRCROSS SALOMON TENDANCE 1.6 Flex Aut.,13
7093,AIRCROSS SALOMON TENDANCE 1.6 Flex Mec.,13
7424,AIRCROSS Shine 1.6 Flex 16V 5p Aut.,13
7425,AIRCROSS Start 1.5 Flex 8V 5p Mec.,13
7963,AIRCROSS Start 1.6 Flex 16V 5p Mec.,13
6770,AIRCROSS TENDANCE 1.6 Flex 16V 5p Aut.,13
6771,AIRCROSS TENDANCE 1.6 Flex 16V 5p Mec.,13
283,AX GTi,13
8391,Berlingo Furgão 1.6 16V Flex 5P,13
285,Berlingo MultSpace GLX 1.6 16V 110cv 4p,13
284,Berlingo MultSpace GLX 1.8i 3p,13
286,Berlingo MultSpace GLX 1.8i 4p,13
287,BX 1.6S 16V,13
288,BX GTi 1.9,13
8738,C3 100 Anos 1.6 16V Flex Aut.,13
6835,C3 Attra/Origine Pack 1.5 Flex 8V 5p Mec,13
7964,C3 Attraction 1.6 Flex 16V 5p Aut.,13
7585,C3 Attraction Pure Tech 1.2 Flex 12V Mec,13
6152,C3 Excl. 1.6 VTi Flex Start 16V 5p Aut.,13
6153,C3 Excl. 1.6 VTi Flex Start 16V 5p Mec.,13
4761,C3 Excl./Excl.Solar./Sonora 1.6 Flex Aut,13
289,C3 Exclus./Excl.Solaris 1.6 Flex 16V Mec,13
4315,C3 Exclusive 1.4 Flex 8V 5p,13
6772,C3 Exclusive 1.5 Flex 8V 5p Mec.,13
9346,C3 Exclusive Bus. 1.6 Flex 5p Aut.,13
10091,C3 Feel 1.0 Flex 6V 5p Mec.,13
10092,C3 Feel 1.6 Flex 16V 5p Mec.,13
10093,C3 Feel Pack 1.6 Flex 16V 5p Aut.,13
10094,C3 First Edition 1.0 Flex 6V 5p Mec.,13
10095,C3 First Edition 1.6 Flex 16V 5p Aut.,13
290,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p,13
4762,C3 GLX 1.6 Flex 16V 5p  Aut.,13
291,C3 GLX 1.6/ 1.6 Flex 16V 5p,13
10096,C3 Live 1.0 Flex 6V 5p Mec.,13
10097,C3 Live Pack 1.0 Flex 6V 5p Mec.,13
292,C3 Ocimar Versolato 1.6 16V 110cv 5p,13
6154,C3 Origine 1.5 Flex 8V 5p Mec.,13
7586,C3 Origine Pure Tech 1.2 Flex 12V Mec,13
5611,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,13
5551,C3 Picasso Exclusive 1.6 Flex 16V 5p Mec,13
6092,C3 Picasso GL 1.5 Flex 8V Mec.,13
5552,C3 Picasso GL 1.6 Flex 16V 5p Mec.,13
6093,C3 Picasso GLX 1.5 Flex 8V 5p Mec.,13
5612,C3 Picasso GLX 1.6 Flex 16V 5p Aut.,13
5553,C3 Picasso GLX 1.6 Flex 16V 5p Mec.,13
6773,C3 Picasso Origine 1.5 Flex 8V Mec.,13
6774,C3 Picasso Tendance 1.5 Flex 8V 5p Mec.,13
6775,C3 Picasso Tendance 1.6 Flex 16V 5p Aut.,13
8003,C3 Start 1.2 Flex 12V 5p,13
7730,C3 Style Ed. Pure Tech 1.2 Flex 12V Mec.,13
7731,C3 Style Edition 1.6 Flex 16V Aut.,13
6155,C3 Tendance 1.5 Flex 8V 5p Mec.,13
6776,C3 Tendance 1.6 VTi Flex Start 16V Aut.,13
7587,C3 Tendance Pure Tech 1.2 Flex 12V Mec.,13
8341,C3 Urban Trail 1.6 Flex 16V 5p Aut.,13
8882,C3 Urban Trail P.Tech 1.2 Flex 12V Mec.,13
6777,C3 X-BOX ONE 1.6 VTi Flex 16V 5p Mec.,13
4302,C3 XTR 1.4 Flex 8V 5p,13
4054,C3 XTR 1.6 Flex 16V 5p,13
8739,C4 CACTUS 100 Anos 1.6 TB 16V Flex Aut.,13
9207,C4 CACTUS C-SERIES 1.6 16V Flex Aut.,13
8466,C4 CACTUS FEEL 1.6 16V Flex Aut.,13
8467,C4 CACTUS FEEL 1.6 16V Flex Mec.,13
9586,C4 CACTUS FEEL Bus. 1.6 Flex Aut.,13
8469,C4 CACTUS FEEL Pack 1.6 16V Flex Aut.,13
9191,C4 CACTUS LIVE 1.6 16V Flex Aut.,13
8470,C4 CACTUS LIVE 1.6 16V Flex Mec.,13
9453,C4 CACTUS Rip Curl 1.6 16V Flex Aut.,13
9757,C4 CACTUS SHINE 1.6 16V Flex Aut.,13
8471,C4 CACTUS SHINE 1.6 Turbo Flex Aut.,13
8472,C4 CACTUS SHINE Pack 1.6 Turbo Flex Aut.,13
9609,C4 CACTUS X-Series 1.6 16V Flex Aut.,13
6574,C4 Competition 1.6 Flex 16V 5p Mec.,13
6559,C4 Competition 2.0 Flex 16V 5p Aut.,13
4888,C4 Excl./Excl. Solar. 2.0 Flex 16V Mec.,13
4845,C4 Excl.2.0/2.0 Solaris Flex 16V 5p Aut.,13
4846,C4 GLX 1.6 Flex 16V 5p Mec.,13
4847,C4 GLX 2.0 Flex 16V 5p Aut.,13
4889,C4 GLX 2.0 Flex 16V 5p Mec.,13
8740,C4 LOUNGE 100 Anos 1.6 16V TB Flex Aut.,13
6575,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,13
7094,C4 LOUNGE Exclusive 1.6 Turbo Flex Aut.,13
6576,C4 LOUNGE Exclusive 2.0 Flex 4p Aut.,13
8234,C4 LOUNGE Feel 1.6 Turbo Flex Aut.,13
8515,C4 LOUNGE Live 1.6 Turbo Flex Aut.,13
9347,C4 LOUNGE Live Bus. 1.6 Flex Aut.,13
7658,C4 LOUNGE Orig.Business 1.6 TB Flex Aut.,13
7684,C4 LOUNGE Origine 1.6 Turbo Flex  Aut.,13
7685,C4 LOUNGE Origine 1.6 Turbo Flex Mec.,13
7370,C4 LOUNGE Origine 2.0 Flex 4p Aut.,13
6577,C4 LOUNGE Origine 2.0 Flex 4p Mec.,13
7787,C4 LOUNGE S 1.6 Turbo Flex Aut.,13
8235,C4 LOUNGE Shine 1.6 Turbo Flex Aut.,13
6884,C4 LOUNGE Tendance 1.6 Turbo 4p Aut,13
7118,C4 LOUNGE Tendance 1.6 Turbo Flex Aut.,13
6578,C4 LOUNGE Tendance 2.0 Flex 4p Aut.,13
6579,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,13
4397,C4 PAL.Excl/Excl(Tech.) 2.0/2.0 Flex Aut,13
4398,C4 PALLAS Exclusive 2.0/2.0 Flex 16V Mec,13
4399,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,13
4400,C4 PALLAS GLX 2.0/2.0 Flex 16V Mec.,13
4667,C4 Picasso Grand 2.0 16V 143cv Aut,13
7426,C4 Picasso Intensive 1.6 Turbo 16V Aut.,13
7427,C4 Picasso Seduction 1.6 Turbo 16V Aut.,13
4824,C4 Picasso/Pic. La Luna 2.0 16V  Aut.,13
6580,C4 Rock You 1.6 Flex 16V 5p Mec.,13
6737,C4 Tendance 1.6 Flex 16V 5p Mec.,13
6738,C4 Tendance 2.0 Flex 16V 5p Aut.,13
4159,C4 VTR 2.0 16V 143cv,13
293,C5 3.0 24V 210cv 4p Aut.,13
294,C5 Exclusive 2.0 16V 138cv 4p Mec.,13
295,C5 Exclusive 2.0 16V 4p Aut.,13
296,C5 Exclusive Break 2.0 16V 138cv 5p Mec.,13
297,C5 Exclusive Break 2.0 16V Aut.,13
4937,C5 Tourer Exclusive 2.0 16V 5p Aut.,13
4328,C6 Exclusive 3.0 V6 24V 215cv Aut.,13
298,C8 Exclusive 2.0 16V 138cv 5p Aut.,13
6050,DS3 1.6 Turbo 16V 3p Mec.,13
7067,DS3 Sport Chic 1.6 TB 16V 3p Mec.,13
7068,DS4 1.6 Chic Turbo 16V 5p Aut.,13
7069,DS4 1.6 So Chic Turbo 16V 5p Aut.,13
6347,DS4 1.6 Turbo 16V 5p Aut.,13
7095,DS5 1.6 Be Chic Turbo 16V 5p Aut.,13
7096,DS5 1.6 So Chic Turbo 16V 5p Aut.,13
6295,DS5 1.6 Turbo 16V 5p Aut.,13
9759,Ë-Jumpy Cargo 136cv (Elétrico),13
299,Evasion  GLX 2.0 16V,13
300,Evasion VSX Turbo,13
7588,Grand C4 Picasso Intensive 1.6 TB Aut.,13
7589,Grand C4 Picasso Seduction 1.6 TB Aut.,13
9556,Jumper 2.0 Cargo Furgão 16V TB Diesel,13
8516,Jumper 2.0 FurgãoTurbo Diesel,13
8883,Jumper 2.0 Minibus 16L Turbo Diesel,13
5103,Jumper 2.3 15/16Lug. TB Diesel,13
5140,Jumper 2.3 Furgão TB Diesel,13
5659,Jumper 2.3 Vetrato Exec. 16Lug. TB Dies.,13
5411,Jumper 2.3 Vetrato TB Diesel,13
301,Jumper 2.5 Diesel,13
302,Jumper 2.8 16Lug.  Diesel,13
303,Jumper 2.8 Furgão 35C Diesel,13
304,Jumper 2.8 Furgão 35MH Diesel,13
9763,Jumper Cargo 2.2 Turbo Diesel,13
9764,Jumper Furgão 2.2 Turbo Diesel,13
8078,Jumpy 1.6  Furgão Pack Turbo Diesel,13
8077,Jumpy 1.6  Furgão Turbo Diesel,13
8342,Jumpy 1.6 Minibus Turbo Diesel,13
9741,Jumpy Cargo 1.5 Turbo Diesel,13
9742,Jumpy Vitré 1.5 Turbo Diesel,13
9192,Jumpy VITRÉ 1.6 Turbo Diesel,13
305,Xantia 2.0  16V,13
306,Xantia Activa 2.0,13
307,Xantia Activa 2.0 TB,13
308,Xantia Activa 3.0 V6 Mec,13
309,Xantia Break 2.0 8V/GLX 2.0 16V Aut,13
310,Xantia Break GLX 2.0 16V Mec.,13
311,Xantia Exclusive 2.0 16V,13
312,Xantia Exclusive 3.0 V6,13
313,Xantia GLX 2.0 16V Aut.,13
314,Xantia GLX 2.0 16V Mec.,13
315,Xantia SX 1.8,13
316,Xantia SX 2.0 8V/16V Mec./Aut.,13
317,Xantia VSX 2.0,13
318,Xantia VSX 2.0 16V,13
319,XM Exclusive 12v,13
320,XM Exclusive 24V,13
321,XM Exclusive Break,13
322,XM Sensation 2.0 TB,13
323,Xsara Break Exclusive 1.6 16V 5p Aut.,13
324,Xsara Break Exclusive 1.6 16V 5p Mec.,13
325,Xsara Break Exclusive 1.8 16V,13
326,Xsara Break Exclusive 2.0 16V,13
327,Xsara Break GLX 1.6 16V 5p Aut.,13
328,Xsara Break GLX 1.6 16V 5p Mec.,13
329,Xsara Break GLX 1.8 16V,13
330,Xsara Break GLX/ Paris 2.0 16V,13
331,Xsara Exclusive 1.6 16V 5p Aut.,13
332,Xsara Exclusive 1.6 16V 5p Mec.,13
333,Xsara Exclusive 1.8 8V/16V 5p Aut.,13
334,Xsara Exclusive 1.8 8V/16V 5p Mec.,13
335,Xsara Exclusive 2.0 16V,13
336,Xsara GLX 1.6 16V 3p,13
337,Xsara GLX 1.6 16V 5p Aut.,13
338,Xsara GLX 1.6 16V 5p Mec.,13
339,Xsara GLX 1.8 16V 5p Mec.,13
340,Xsara GLX 1.8 16V Cupê Mec.,13
341,Xsara GLX 1.8 8V 5p Aut.,13
342,Xsara GLX 1.8 8V Cupê Aut.,13
343,Xsara GLX/ Paris 2.0 16V,13
344,Xsara Picasso Exc./Etoile 2.0 16V Mec.,13
3930,Xsara Picasso Exclus. 1.6/ 1.6 Flex 16V,13
345,Xsara Picasso Exclusive 2.0 16V Aut.,13
347,Xsara Picasso GLX 1.6/ 1.6 Flex 16V,13
348,Xsara Picasso GLX 2.0 16V  Aut.,13
346,Xsara Picasso GLX/Brasil/Etoile 2.0 Mec.,13
349,Xsara VTS 1.6 16V 3p,13
350,Xsara VTS 1.8 16V,13
351,Xsara VTS 2.0  16V Cupê Mec.,13
352,ZX Cupê 16V,13
353,ZX Dakar 2.0 16V,13
354,ZX Furio,13
355,ZX Paris 1.8,13
356,ZX Volcane 3p e 5p,13
357,CL-244 2.8 132cv 4x4 TB Int. Diesel,14
3964,CL-330 2.8 132cv 4x4 TB Int. Diesel,14
10626,Buggy SKY 1.6 Flex 16V Mec.,241
10627,Buggy SKY GT 1.6 Flex 16V Mec.,241
358,Espero 2.0,15
359,Espero CD / DLX 2.0,15
360,Lanos Hatch SX 1.6 16V,15
361,Lanos SX 1.6 16V,15
362,Lanos SX 1.6 16V Aut.,15
363,Leganza CDX 2.0 16V Aut.,15
364,Leganza CDX 2.0 16V Mec.,15
365,Nubira CDX 2.0 16V Aut.,15
366,Nubira CDX 2.0 16V Mec.,15
367,Nubira SW CDX 2.0 16V Aut.,15
368,Nubira SW CDX 2.0 16V Mec.,15
369,Prince Ace 2.0,15
370,Racer GTi 1.5 16V,15
371,Super Salon Ace,15
372,Tico,15
373,Applause 1.6 16V,16
374,Applause DLX 1.6 16V,16
375,Charade CX/TS 1.0,16
377,Charade Sedan 1.3i 16V,16
376,Charade Sedan 1.5/DLX 1.3,16
